Almacenero de Reservas Materiales,Preuniversitario,Técnico,Común,VII,,d98bc59b-1782-594b-8afb-608c7977d920
Especialista "B" de Reservas Materiales,Universitario,Técnico,Común,XI,,24402540-c5cb-5d77-8f79-453afb8379a3
Especialista "A" de Reservas Materiales,Universitario,Técnico,Común,XII,,e3c13365-707c-5967-8dc8-4379b2aaf158
Analista Físico Mecánico en Plásticos,Preuniversitario,Técnico,Común,VII,,d3d06d42-c983-51ab-88e8-96071bd7ed20
Técnico "B" en Moldes para Plásticos,Técnico Medio,Técnico,Común,VII,,815a44b7-325d-5842-b196-94c8cd95bf86
Técnico "A" en Moldes para Plásticos,Técnico Medio,Técnico,Común,VIII,,eeaefb80-f81a-5e51-a31d-96b475dc5445
Técnico en Reparación de Equipos de Producción y Moldes,Técnico Medio,Técnico,Común,VIII,,52a4df4f-1486-555a-a4b6-22387fa8f124
Tecnólogo para la Transformación del Plástico,Técnico Medio,Técnico,Común,VIII,,6a51a9ad-075b-52de-a31f-2167db4245ea
Especialista "B" en Moldes para Plásticos,Técnico Medio,Técnico,Común,IX,,cd1b82e9-294c-516e-84de-1d048edb5e51
Modelista Integral,Técnico Medio,Técnico,Común,X,,1aecc0b8-5bcb-531e-b1ef-eb5db5f13e27
Especialista "A" en Moldes para Plásticos ,Técnico Medio,Técnico,Común,XII,,d47ba6d0-bd5d-5343-9223-10cbb987d7b2
Especialista "A" en Productos ,Universitario,Técnico,Común,XII,,45218fb4-8e22-5d32-bd4a-23c132cb2431
Especialista Superior Analista en Inspección del Comercio ,Universitario,Técnico,Común,XII,,960b07b5-a28e-5c0d-9a6c-9ab698492557
Especialista Superior Analista en Servicios Menores ,Universitario,Técnico,Común,XII,,0e4de00b-4119-5074-82cf-66136b668510
Especialista Superior en Investigaciones Socio Económicas del Mercado,Universitario,Técnico,Común,XII,,9a48a030-ad04-50dd-a78a-288f9d6068b9
Especialista Superior de Fiscalización y Control,Universitario,Técnico,Común,XII,,522c40b2-eada-5498-b000-de4955b7e9e8
Especialista Superior Integral de Gastronomía,Universitario,Técnico,Común,XII,,a790f41c-9439-5b21-88ac-4b2e2b0a2b0d
Especialista Superior en Contrataciones del Comercio Interior,Universitario,Técnico,Común,XII,,e586b9b8-c3d4-582d-b284-b7bfd3374b72
Especialista Superior en Economía de Almacenes,Universitario,Técnico,Común,XII,,fffca46c-4cb7-5945-8157-e67ccef3df6e
Especialista Superior en Electricidad, Electrónica y Componentes Asociados ,Universitario,Técnico,Común,XII,,b0d2c8ea-b819-5597-bb98-3c5cdc49e7e7
Especialista Superior en Electromecánica,Universitario,Técnico,Común,XII,,aec87dac-681f-52cd-bedf-0a1d31ab7c82
Especialista Superior en Productos,Universitario,Técnico,Común,XII,,c4581c1d-cac9-5ce0-9fb4-2ee251f56dd8
Especialista Superior en Protección al Consumidor ,Universitario,Técnico,Común,XII,,43ed2a9c-d2cd-5403-a2e2-95a08ef5796c
Especialista Superior en Registro de Consumidores,Universitario,Técnico,Común,XII,,c78f2e58-2246-5ee2-9f06-2ec99b1b7666
Especialista Superior Integral en Técnica y Registro Comercial,Universitario,Técnico,Común,XII,,7aff9830-9bf3-5a41-8cba-6ca25ad6eafe
Distribuidor Mayorista de Productos del Consumo Social y Canasta Básica a la Población,Universitario,Técnico,Común,VII,,fd7337ad-92a8-5080-8ae5-aaad6b347cde
Supervisor de Matrícula y Chequera en Círculos Infantiles,Preuniversitario,Técnico,Común,VIII,,29250dee-d3a0-597e-81d6-72ad31963cfa
Técnico de Mantenimiento a Medios de Enseñanza ,Preuniversitario,Técnico,Común,VIII,,a37c7958-6017-5880-92cc-952534fdc71c
Técnico en Información Científico Pedagógica,Preuniversitario,Técnico,Común,VIII,,65cedf23-5a4b-5517-b339-4d0083790876
Especialista en Archivo de Audiovisuales ,Universitario,Técnico,Común,IX,,5743a5e2-4d7c-5400-91f8-6b5137b94218
Especialista en Información Científico Pedagógica,Universitario,Técnico,Común,XI,,4a5710cf-d566-59ec-9913-957e197a8091
Especialista en Balance de la Educación ,Universitario,Técnico,Común,XII,,9c65a9a0-9781-5df4-b8fc-2552b2f7a537
Orientador Agropecuario Integral ,Técnico Medio,Operario,Común,VI,,e89fe830-7b1b-5321-9e8c-7d7bed944fcf
Técnico en Colaboración ,Preuniversitario,Técnico,Común,VIII,,882a9a07-1aa7-5ae7-9018-28be19937b0f
Técnico Comercial para la actividad de Donativos,Preuniversitario,Técnico,Común,VIII,,ba3357c1-32ee-538d-a556-7516f8fa4f47
Técnico en Evaluación y Autorización de Donativos ,Preuniversitario,Técnico,Común,VIII,,ad3971c6-d83f-5b8e-a26a-68fa8330452a
Técnico en Logística de Donativos y Proyectos ,Preuniversitario,Técnico,Común,VIII,,23995102-60fa-59a8-ae20-bf3f1346f14a
Técnico en Precios de Donativos ,Preuniversitario,Técnico,Común,VIII,,8936ee5c-5d89-524a-8768-68581a34e769
Técnico en Trámites y Trafico Internacional ,Preuniversitario,Técnico,Común,VIII,,6a4a09f3-9a84-5c40-b21c-2b17141c0810
Especialista en Trámites y Trafico Internacional,Universitario,Técnico,Común,X,,e2797a61-5853-5afa-b622-ddb3ca27b198
Especialista en Precios de Donativos,Universitario,Técnico,Común,XI,,19f4c7ef-dc1d-5031-9a5f-af3e5ffd5630
Especialista "B" en Colaboración,Universitario,Técnico,Común,XII,,b9e86263-b035-5fa9-97bc-81be4c02823b
Especialista Comercial para la actividad de Donativos,Universitario,Técnico,Común,XII,,2b49763b-150a-5d29-ae67-4a366e58d189
Especialista Empresarial en Asistencia Técnica,Universitario,Técnico,Común,XII,,fe0955e7-384e-506c-8ff2-b082492c6242
Especialista en Evaluación y Autorización de Donativos,Universitario,Técnico,Común,XII,,ff933509-07ae-5f8e-b9d9-22eea119376c
Especialista en Logística de Donativos y Proyectos,Universitario,Técnico,Común,XII,,0c4b8964-0903-5d5e-a73c-563d83862ee5
Especialista Territorial en Inversión Extranjera ,Universitario,Técnico,Común,XII,,d1ef6a36-a5d3-5da2-9e6d-f5bd2e061ba1
Especialista "A" en Colaboración,Universitario,Técnico,Común,XIII,,059ff10f-2e7f-5a16-b2c1-4aa6de7bc430
Especialista en Inversión Extranjera,Universitario,Técnico,Común,XIII,,35390b28-190e-5a09-a4b2-2c0ef28f7c25
Supervisor de Inversión Extranjera y Colaboración Económica,Universitario,Técnico,Común,XIII,,32450664-fb88-5888-ad2c-42547b7f25d8
Gestor de Ventas (Promoción),Secundaria,Técnico,Común,VII,,562d4564-601a-5abd-bcdb-d7ba64e91a6a
Técnico "B" en Procesos Químicos,Técnico Medio,Técnico,Común,VII,,988d7a52-784e-5078-8b5b-ea3875fba635
Gestor de Cobros,Secundaria,Técnico,Común,VIII,,af26531a-8f6b-5e7b-ad77-aebceba4fb5a
Investigador "A" de Mercado ,Secundaria,Técnico,Común,VIII,,afa6002c-dfcc-5ab6-a9d0-1fd10f03ede2
Técnico "A" en Electroenergética ,Secundaria,Técnico,Común,VIII,,9fabc2a4-80d8-5a9f-bded-f99413e1cf11
Técnico "A" en Organización y Control del Mantenimiento,Técnico Medio,Técnico,Común,VIII,,dbbc0d58-1989-5204-b333-8f07a027abd9
Técnico "B" en Calderas,Técnico Medio,Técnico,Común,VIII,,f2f4f0b5-566e-584f-9755-150c9b9b1504
Técnico en Comercialización,Secundaria,Técnico,Común,VIII,,9a3616bc-401c-5b6b-8d92-d02fb2fe215d
Técnico en Microbiología,Secundaria,Técnico,Común,VIII,,aaa88c11-19d8-5f05-b13c-879de9ebc2db
Especialista "B" en Control Automático,Técnico Medio,Técnico,Común,IX,,1650bdf0-b72e-5d8e-87e3-7779ad5270ef
Especialista "B" en Termoenergética,Secundaria,Técnico,Común,IX,,a0db6db6-2781-5fb6-a270-9211f127a8d3
Gestor de Ventas,Universitario,Técnico,Común,IX,,f1ca177d-0a2e-5564-bdc8-e3137b86b17b
Especialista "A" en Control Automático,Universitario,Técnico,Común,X,,fec81e74-3a3a-519c-a4b4-7d6847547ada
Especialista "A" en Construcción de Piezas y Accesorios,Universitario,Técnico,Común,X,,8cae71e1-4fee-5ad5-b880-ca107caec7af
Especialista "B" en Electroenergética,Técnico Medio,Técnico,Común,X,,37f53930-ad3d-5c09-97db-87e6c66b6005
Especialista Comercial y Control de la Producción,Técnico Medio,Técnico,Común,X,,9cf2441d-a168-50be-ad71-42a23dc8d9df
Especialista Comercial ,Técnico Medio,Técnico,Común,X,,e7dc919b-6754-5213-902f-c2dbc848f555
Especialista en Análisis y Evaluación de Inversiones ,Técnico Medio,Técnico,Común,X,,200122f2-1cf6-5df9-873b-0af25aa47104
Especialista en Investigaciones Aplicadas,Técnico Medio,Técnico,Común,X,,e34740c4-069b-5431-be72-ee4e18c196d6
Especialista en Microbiología ,Técnico Medio,Técnico,Común,X,,7cb05ed1-9c03-5826-aef8-f359a914c4a8
Especialista en Organización y Control del Mantenimiento,Técnico Medio,Técnico,Común,X,,2b1d07b1-719a-56ca-abc6-0d90aea97ce5
Especialista en Procesos Químicos ,Técnico Medio,Técnico,Común,X,,1b30efa0-4177-5c05-8456-4c4f317766bf
Museólogo de Perfumería,Técnico Medio,Técnico,Común,X,,fba46fc7-0cbb-5e0f-a4d9-ae8aa67defbd
Perfumista "B",Técnico Medio,Técnico,Común,X,,5f138256-22b7-5781-b321-6f6962df1c52
Especialista en Perfumería de Museo ,Técnico Medio,Técnico,Común,X,,0db8e712-622d-5d38-bfaa-8183e1e9bf29
Especialista "A" en Termoenergética,Técnico Medio,Técnico,Común,XI,,39ecff4c-9d52-54dd-a18d-0616f6d1c2ae
Especialista en Procesos Tecnológicos de la Industria Química ,Técnico Medio,Técnico,Común,XI,,9364ff5b-b2a1-5146-a4fa-c88d6880ad05
Perfumista "A",Técnico Medio,Técnico,Común,XI,,a2acc2cf-b144-5eac-9520-f3f823006072
Técnico B en Gestión Comercial de la Educación Superior,Técnico Medio,Técnico,Común,V,,86705e19-e8ea-58ed-8ef9-c9021ea4eb88
Técnico D en Gestión Universitaria ,Preuniversitario,Técnico,Común,V,,7c4bf65f-7a52-5ad0-908f-4837bd982cf0
Técnico en Ciencias Agropecuarias y Veterinarias ,Preuniversitario,Técnico,Común,VI,,7a1d234d-8709-57ff-a4ae-72ba09dfff25
Técnico A en Gestión Comercial de la Educación Superior ,Secundaria,Técnico,Común,VI,,e2440348-f141-5e28-b549-00af16fefada
Técnico B para la Atención Integral al Becario ,Secundaria,Técnico,Común,VI,,f848be41-ee09-5696-b0ab-85c0fdc63281
Técnico B en Ciencias Fisiológicas,Secundaria,Técnico,Común,VI,,0e458598-3967-51c1-9fb7-ccb21046d8ad
Técnico B en Ciencias Patológicas,Secundaria,Técnico,Común,VI,,ee95ab80-6707-5f01-af32-1df222f20365
Técnico B en Equipamiento para la Educación Superior,Secundaria,Técnico,Común,VI,,6e70b21d-bd88-5aa6-9efb-d54ccd582737
Técnico C en Gestión Universitaria,Preuniversitario,Técnico,Común,VI,,1f0f3f5d-53d6-5096-bfbb-5ef7a3d693a1
Técnico B en Inversiones de la Educación Superior,Secundaria,Técnico,Común,VI,,7b2859cf-1ed5-5b7d-ac2a-05699b419a74
Técnico B en Microbiología ,Técnico Medio,Técnico,Común,VI,,0fcc5637-dd66-5a40-b6f1-29a7f838ae1b
Técnico en Trabajo Docente e Investigativo de la Educación Superior ,Secundaria,Técnico,Común,VI,,3c358486-17cf-5515-aa91-045c76d94147
Técnico B en Gestión Universitaria,Preuniversitario,Técnico,Común,VII,,c1154706-fc1a-53b8-830d-ccce910fa677
Técnico A en Gestión Universitaria ,Preuniversitario,Técnico,Común,VIII,,c6640c73-3801-50d1-99c3-d19cd735c240
Técnico A para la Atención Integral al Becario ,Universitario,Técnico,Común,VIII,,46ef3e48-205a-5400-b72c-dd6841139d8d
Técnico A en Ciencias Fisiológicas,Universitario,Técnico,Común,VIII,,d31de191-4861-569c-94da-8ef967a86cfe
Técnico A en Ciencias Patológicas,Universitario,Técnico,Común,VIII,,2720fc16-af86-5f6f-837f-a015dc4cbed9
Técnico A en Equipamiento para la Educación Superior,Preuniversitario,Técnico,Común,VIII,,49c9a82c-ec35-5dcc-bbb7-e6b7c17d60f6
Técnico A en Inversiones de la Educación Superior ,Preuniversitario,Técnico,Común,VIII,,f570c6ca-d979-5639-9089-3bef2d4dccdd
Técnico A en Microbiología ,Universitario,Técnico,Común,VIII,,8526902b-bb96-5eae-82f0-767ea6aecacc
Técnico en Relaciones Internacionales Académicas,Preuniversitario,Técnico,Común,VIII,,72cbd4d4-d0b8-5f49-9754-5f3a05890638
Técnico para el Ingreso y la Preubicación Laboral,Preuniversitario,Técnico,Común,VIII,,5a5c49fa-7cb7-5270-96c4-61eb6b988d45
Especialista B en Gestión Universitaria,Universitario,Técnico,Común,IX,,393718fe-f1be-5f87-9802-a5f93af1efd0
Especialista para la Atención Integral al Becario,Universitario,Técnico,Común,IX,,87187744-365c-5681-8384-403f0b919a1d
Especialista B en Ciencias Fisiológicas ,Universitario,Técnico,Común,IX,,e66942e1-8e39-5c5a-9359-966c5b5424a0
Especialista B en Ciencias Patológicas,Universitario,Técnico,Común,IX,,e86355a7-0c6b-57fa-a209-16ee823ae881
Especialista B en Microbiología,Universitario,Técnico,Común,IX,,dd00c7bb-db64-59fb-9106-4981dcd88309
Especialista B para el Ingreso y la Preubicación Laboral,Universitario,Técnico,Común,IX,,2cc59164-3f44-5a02-af08-ef43cb8cb4e5
Especialista en Ciencias Agropecuarias y Veterinarias,Universitario,Técnico,Común,X,,446b4baa-80b9-5507-bc3c-3069f47dd355
Especialista A en Ciencias Fisiológicas,Universitario,Técnico,Común,X,,d60406bf-7d99-5bbb-975a-791aac346725
Especialista A en Ciencias Patológicas,Universitario,Técnico,Común,X,,f5c4d4d4-6fbd-5f30-9b86-c15ed2004f2d
Especialista A en Gestión Comercial de la Educación Superior ,Universitario,Técnico,Común,X,,8f3daa85-387f-5303-9818-47cb82c7e6e3
Especialista A en Microbiología,Universitario,Técnico,Común,X,,15a25e66-91bc-5da2-bb42-54f78392f21e
Especialista B en Equipamiento para la Educación Superior,Universitario,Técnico,Común,X,,af9668af-6053-50bf-a4b8-81327ab0b99d
Especialista B en Inversiones de la Educación Superior ,Universitario,Técnico,Común,X,,339e3a32-c432-515e-aaab-cdc3fea27316
Especialista B en Relaciones Internacionales Académicas,Universitario,Técnico,Común,X,,2c21c222-f28a-563c-85ae-08e7e7aee42c
Especialista A en Gestión Universitaria,Universitario,Técnico,Común,X,,f10cd618-9bd8-5c19-94f5-9c906ee05b87
Especialista A en Equipamiento para la Educación Superior,Universitario,Técnico,Común,XI,,be6bcc95-32cc-5598-9b2d-11ef1905720e
Especialista A para el Ingreso y la Preubicación Laboral  ,Universitario,Técnico,Común,XI,,31e6bf9c-6155-589b-bde8-1ed59842128d
Especialista A en Inversiones de la Educación Superior ,Universitario,Técnico,Común,XII,,3f6e177b-4bd8-5f39-ab30-f39147d4d70f
Especialista A en Relaciones Internacionales Académicas ,Universitario,Técnico,Común,XII,,32d47d47-8594-544c-be9c-65595877897d
Especialista en Gestión Administrativa,Universitario,Técnico,Común,XII,,b2090b84-72f4-5a67-9d54-5bff1b7c999a
Gestor B de Servicios de la Educación Superior ,Secundaria,Servicio,Común,III,,117f7058-5498-5d27-b1d4-30d3c66d64f3
Gestor A de Servicios de la Educación Superior ,Secundaria,Servicio,Común,IV,,9e413a55-7dc6-56c6-83bc-a28408e4d3c1
Cajero Central "B",Técnico Medio,Técnico,Común,VII,,29a47e5d-0e80-52d5-ab23-3316bdb5ddd4
Cajero Central "A",Técnico Medio,Técnico,Común,VIII,,d05ccd6d-277e-5de9-9489-77454f525d24
Técnico en Construcción e Inversiones ,Técnico Medio,Técnico,Común,VIII,,16c0db6f-bd15-5136-9511-ae531aff1ae4
Técnico Integral en Control de Plagas e Higienización Industrial ,Técnico Medio,Técnico,Común,VIII,,7be49608-f067-5482-9641-ba472e79c79f
Especialista "C" en Construcción e Inversiones ,Técnico Medio,Técnico,Común,X,,a95cb59d-8948-588f-a342-4d34bb66d747
Especialista "C" en Logística ,Técnico Medio,Técnico,Común,X,,cd1ef116-8b9d-50ad-bc54-2be7f41b5ee3
Inspector Integral "B" ,Universitario,Técnico,Común,X,,5b6334fb-6b5a-5ff7-980d-55ab0fdd63f9
Tecnólogo "B" de Producción ,Universitario,Técnico,Común,X,,cf490686-a9ce-54bc-afb3-ded92798fc67
Especialista "B" en Construcción e Inversiones,Universitario,Técnico,Común,XI,,6ac11082-cafe-52a0-83e9-9b7385aac4f4
Especialista "B" en Logística ,Universitario,Técnico,Común,XI,,c16204b3-59dc-5af1-a379-5e73216ae356
Inspector Integral "A" ,Universitario,Técnico,Común,XI,,6b3b6e0a-a8ab-5590-88ad-9f69421193a2
Tecnólogo "A" de Producción ,Universitario,Técnico,Común,XI,,7af27868-ddc7-595a-a7c1-e4bee7c2cdb3
Especialista "A" en Construcción e Inversiones,Universitario,Técnico,Común,XII,,b4831137-8505-55f0-a1d9-a488593a442c
Especialista "A" en Logística ,Universitario,Técnico,Común,XII,,1693b910-37a8-5d9c-b20c-8cba59dae021
Especialista en Atención al Cuerpo Diplomático,Universitario,Técnico,Común,XII,,595d5fe7-48f8-584b-a9fb-f7eab509092c
Inspector Supervisor Integral ,Universitario,Técnico,Común,XII,,deb74904-d0ed-56ce-a351-a498fc34bbb2
Cuidador de Animales Afectivos ,Secundaria,Servicio,Común,II,,6f26d791-493a-5e77-8d11-a7a7f608abd5
Doméstica (o),Secundaria,Servicio,Común,II,,80f205f7-6280-55bd-8eac-86c6fc5c8a6f
Niñera ,Secundaria,Servicio,Común,II,,b40832e1-c8c5-5960-907d-6b82091cd186
Supervisor de Inmuebles ,Secundaria,Servicio,Común,IV,,fc54e048-999b-5ba3-b554-fb2e0b4073f4
Mayordomo,Secundaria,Servicio,Común,V,,85fe3211-de4f-5a8b-b6cd-c0aea0c06b92
Encargado de Edificio Inteligente,Secundaria,Servicio,Común,VI,,f90c560f-c064-5e7a-9816-087eb28332dc
Asistente Social a Domicilio,Secundaria,Técnico,Común,VII,,39238179-4dec-5a71-910c-ea42293261fc
Gestor de la Seguridad Social,Secundaria,Técnico,Común,VIII,,84364c0d-b9b5-5a46-976c-ba4013d87599
Gestor Informático de la Seguridad Social ,Técnico Medio,Técnico,Común,VIII,,508c696c-d5b3-5001-9d7c-900c80eebf21
Inspector Municipal de Seguridad y Salud en el Trabajo,Técnico Medio,Técnico,Común,VIII,,6f11b7cb-0128-56ec-aa45-4cbddf4d3889
Técnico en Información Jurídico Laboral y Seguridad Social ,Técnico Medio,Técnico,Común,VIII,,2a05f6f1-5fbf-5370-8d33-fc86c088158f
Técnico en Legislación Laboral y Seguridad Social,Secundaria,Técnico,Común,VIII,,ad2ac197-932a-5274-94a5-fcf6e5e065cc
Especialista en Evaluación y Trámite de Permiso de Trabajo a personas con residencia temporal en Cuba,Universitario,Técnico,Común,X,,ec70cab2-610b-5eac-8b3c-0669879c5bb2
Especialista Municipal en Gestión de los Recursos Humanos,Universitario,Técnico,Común,X,,8e038f81-10c5-59c5-a7c4-096c49c23cb0
Especialista Municipal en Legislación Laboral y Seguridad Social ,Universitario,Técnico,Común,X,,fe4730d1-6edf-5d34-934b-045af8745694
Gestor Informático Municipal de la Seguridad Social ,Universitario,Técnico,Común,X,,fe0e8917-4fcb-5262-8c54-549beae5523a
Gestor Integral Municipal en la Seguridad Social ,Universitario,Técnico,Común,X,,01cf41eb-cca4-5c90-88b6-7ed5b78c4596
Especialista Provincial en Gestión de los Recursos Humanos ,Universitario,Técnico,Común,XI,,a9b3b215-f989-546f-b329-fa45f1f0129c
Especialista Provincial en Legislación Laboral y Seguridad Social ,Universitario,Técnico,Común,XI,,c38180cb-2d68-571f-8c7a-7588b2d2b25d
Gestor Informático Provincial de la Seguridad Social,Universitario,Técnico,Común,XI,,d8681fd8-33df-5627-ab48-29e5cf8f62eb
Gestor Integral Provincial en la Seguridad Social ,Universitario,Técnico,Común,XI,,5596bc73-5f77-52ee-bedc-610a7afac667
Inspector Integral del Trabajo,Universitario,Técnico,Común,XI,,e4315770-0221-58b6-bb29-0f99279d3a28
Especialista Jurídico en la Seguridad Social ,Universitario,Técnico,Común,XII,,a1661160-3cd2-5bad-bf35-5d68dd8d5575
Especialista Provincial Superior en Legislación Laboral y Seguridad Social ,Universitario,Técnico,Común,XII,,3cbcd998-126c-5155-b76b-c41dc1ea93db
Inspector Supervisor Integral del Trabajo ,Universitario,Técnico,Común,XII,,304e5b0c-82b9-5ace-9828-adce6ea18a5d
Actuario de la Seguridad Social,Universitario,Técnico,Común,XIII,,dfc1dfab-6a51-54b6-8029-613f5d89d038
Especialista en Derecho Laboral y Seguridad Social,Universitario,Técnico,Común,XIII,,79b9be41-f5b6-5748-9953-cd062e5e7992
Especialista en Relaciones Laborales Internacionales,Universitario,Técnico,Común,XIII,,9b7ce310-5a12-5501-9eab-49354df4a66e
Especialista Superior en Gestión de los Recursos Humanos,Universitario,Técnico,Común,XIII,,3631179d-ebdc-5125-bed4-7c7621fd85c7
Gestor Informático Superior de la Seguridad Social ,Universitario,Técnico,Común,XIII,,e7be785f-3152-5780-a3f1-82f8f39c6eb0
Gestor Integral Superior en la Seguridad Social ,Universitario,Técnico,Común,XIII,,791c8ce0-80b6-5a28-832a-31c3a4fcf5e0
Inspector Supervisor Superior,Universitario,Técnico,Común,XIII,,7d849b72-ee3f-54f8-aaf0-4e077e93ad76
Operario de Servicios de Garaje,Secundaria,Operario,Común,II,,1d673943-4c67-5673-aaf0-ed7d90dac488
Operario "B" Montador Cristalero,Secundaria,Operario,Común,IV,,0ac6c131-be82-52f2-a1a8-2396473c066b
Operario "B" Procesador del Vidrio,Secundaria,Operario,Común,IV,,eed639f1-be04-5b9a-b90d-0bbe3c232ac9
Operario "A" Montador Cristalero,Secundaria,Operario,Común,VI,,500416ab-98aa-5349-90ee-c2f9d4504459
Operario "A" Procesador del Vidrio,Secundaria,Operario,Común,VI,,be6214ec-99aa-5c32-b4ce-8508c00d31f9
Asistente del Servicio de Arrendamiento,Secundaria,Servicio,Común,III,,652f1564-13d2-5479-afec-b115654c116c
Asistente para la atención al Cliente,Secundaria,Servicio,Común,V,,bfcc68a8-0dc4-518a-a852-b8647fe21101
Jefe de Proyecto,Universitario,Ejecutivo,,XIV,,4080186b-f06f-53ac-9048-3de13cda285d
Gestor de Operaciones Financieras,Preuniversitario,Técnico,Común,VII,,b24d4194-f54f-5489-9e6d-fe98c79dbcdd
Coordinador de Envíos ,Preuniversitario,Técnico,Común,VIII,,427237f1-42f3-5f34-878f-08fd58355eb5
Técnico en Cerrajería ,Preuniversitario,Técnico,Común,VIII,,562ef30e-0a7e-5c18-9027-ffd840ce81ca
Técnico en Digitalización y Producción Editorial,Técnico Medio,Técnico,Común,VIII,,93d07a1e-4cb2-5693-8434-9d6101b4c8d1
Especialista "B" en Cerrajería,Técnico Medio,Técnico,Común,IX,,bffc843e-4826-5242-b7da-3004bc0d5ac6
Especialista "C" en Reparación e Instalación de Sistemas Electrónicos ,Universitario,Técnico,Común,IX,,b2307bf0-90f8-5212-88ba-d55e6fd871e5
Supervisor Integral de Almacenes,Preuniversitario,Técnico,Común,IX,,b7533b45-b16a-5afa-ad53-6669d564d927
Asistente de Grabación,Preuniversitario,Técnico,Común,X,,27dda2a3-7d10-5476-9643-bb1d805ad66d
Comunicador Visual "B",Universitario,Técnico,Común,X,,4095eb3f-24e7-5d40-9d5b-5dc321a16efd
Especialista "A" en Cerrajería,Universitario,Técnico,Común,X,,910fcf4e-3cea-50d5-8715-eacd6a9dbcf1
Especialista "B" en Reparación e Instalación de Sistemas Electrónicos ,Universitario,Técnico,Común,X,,23a86b60-caa5-5bba-8c2a-7395ad4a74fd
Especialista "B" en Comercialización de Joyas y Relojes,Universitario,Técnico,Común,X,,3a996820-ce1c-5070-85a7-c1053ed11ea1
Especialista en Multicopiado Electrónico,Universitario,Técnico,Común,X,,0582dfce-6fc6-5d48-8ff5-ef5c7f409299
Supervisor "B" de Operaciones de Tarjetas Electrónicas,Preuniversitario,Técnico,Común,X,,4900b875-d403-5adc-b3eb-a3e6d41df01e
Supervisor de Estudios de Grabación,Universitario,Técnico,Común,X,,0c082b34-b65c-5c5d-9935-190d7758758f
Tasador de Joyas y Metales,Universitario,Técnico,Común,X,,92e491f1-d898-58c0-bcfa-b94730bbccec
Comunicador Visual "A" ,Universitario,Técnico,Común,XI,,46384ec5-3b86-5dea-a31f-8285dc57e154
Especialista "A" en Reparación e Instalación de Sistemas Electrónicos,Universitario,Técnico,Común,XI,,f9413147-45ac-581c-98d7-15f46312a452
Especialista "A" en Comercialización de Joyas y Relojes,Universitario,Técnico,Común,XI,,f8dd30fc-8da8-547a-aa26-ddf5588dfc36
Especialista en Explotación de Señales Satelitales y Diseño, Ejecución de Redes de Cables de Televisión,Universitario,Técnico,Común,XI,,28497d48-d385-5d7e-922c-c92aa422be58
Especialista Instalador y Reparador de Redes y Cables de Televisión,Universitario,Técnico,Común,XI,,c38afcb1-7fc7-5ebb-acdc-cea4d579d72c
Especialista en Masterización Digital y Procesos Gráficos,Universitario,Técnico,Común,XI,,a72bc14f-d280-517c-8ed5-e11aab90c8e0
Especialista en Montaje y Mantenimiento de Equipos Electrónicos,Universitario,Técnico,Común,XI,,0aeba689-2fa2-5c04-a63a-ab451e9f3c03
Especialista en Personalización de Tarjetas Electrónicas,Universitario,Técnico,Común,XI,,aee540d2-1e5b-5e9b-8a70-faa9c9fa96ff
Ingeniero de Sonido,Universitario,Técnico,Común,XI,,9bb0a7a8-4304-5866-ba1e-0e1eb117c88c
Supervisor "A" de Operaciones de Tarjetas Electrónicas ,Universitario,Técnico,Común,XI,,d03183af-1b8f-5c2c-98fd-1ba05b489704
Ayudante de Aforador de Pozos Hidráulicos,Secundaria,Operario,Común,III,,42ab4fd6-03ca-5dc0-8f78-23c092391885
Operario de Toma de Agua de Acueducto,Secundaria,Operario,Común,III,,74158d17-0d6c-5948-993d-cba5c88a0426
Auxiliar de Equipo Especializado de Acueducto y Alcantarillado,Secundaria,Operario,Común,IV,,9387278b-6d40-5748-9896-eddecf6a9235
Operario de Laboratorio de Hidrometría y Mecánica de los Fluidos ,Secundaria,Operario,Común,IV,,21603f48-0dbf-5d9f-be56-5c9800f0ba84
Operario de Mantenimiento a Obras Hidráulicas ,Secundaria,Operario,Común,IV,,acde53d2-170d-5f71-b4ae-63982eb90e87
Aforador de Corrientes Fluviales,Técnico Medio,Operario,Común,V,,3abcf135-0b11-5552-b032-54e08d12bafd
Aforador de Pozos Hidráulicos,Técnico Medio,Operario,Común,V,,b2b0dc06-4f15-5ee2-8420-4d58ea9b1f26
Operario de Hidromecanismos,Técnico Medio,Operario,Común,V,,611f92b3-6605-5e45-8757-2c12dbe0da25
Operario de Mantenimiento, Reparación y Construcción de Obras e Instalaciones Hidráulicas ,Secundaria,Operario,Común,V,,9e1f69a0-577e-5aeb-ac2f-95f67e339631
Chofer Operador de Carros Especializados de Acueducto y Alcantarillado,Secundaria,Operario,Común,VI,,33203990-e63a-533a-83ff-258e447e3c55
Operario de Máquina Ensambladora Termofusora,Secundaria,Operario,Común,VI,,023fd79b-021d-566e-9c2f-e03df0a38dc0
Operario de Planta Desalinizadora para Acueducto,Técnico Medio,Operario,Común,VII,,f3af1530-f36a-582e-9cae-ed79fdf00103
Operario de Plantas de Tratamiento de Aguas Potables ,Técnico Medio,Operario,Común,VII,,50a12241-be4d-5088-9f91-420aebbc2ca2
Operario de Sistema de Acueducto por Gravedad,Técnico Medio,Operario,Común,VII,,51ab64ef-af6e-5c65-b89f-7e84ecee7445
